url,status
https://www.latimes.com/lifestyle/image/story/2021-08-18/toppling-the-myth-of-the-motherly-aesthetic-by-going-topless,200
https://www.latimes.com/lifestyle/image/story/2021-09-16/trend-analysis-the-gentrifier-skinny-jeans-wars-of-northeast-los-angeles,200
https://www.latimes.com/california/story/2022-09-08/how-we-mapped-illegal-cannabis-farms-in-california,200
https://www.latimes.com/people/kevin-rector,200
https://www.latimes.com/lifestyle/image/story/2022-08-15/friend-of-the-brand-building-block-transparent-purse-and-the-polarization-of-los-angeles-bag-culture,200
https://www.latimes.com/lifestyle/image/story/2022-04-18/louis-vuitton-city-of-stars-friend-of-the-brand-review-what-does-an-l-a-night-smell-like,200
https://www.latimes.com/california/story/2023-02-22/photos-storm-of-epic-proportions-moving-into-socal-were-getting-the-full-brunt,200
https://www.latimes.com/lifestyle/image/story/2022-06-02/friend-of-the-brand-fashion-analysis-the-armani-jacket-is-the-unofficial-suit-coat-of-los-angeles,200
https://www.latimes.com/california/story/2020-10-18/spy-plane-george-floyd-protests-el-dorado-hills-california-national-guard,200
https://documents.latimes.com/,200
https://www.latimes.com/california/story/2023-01-24/pacific-coast-highway-closes-huntington-beach,200
https://www.latimes.com/business/story/2023-01-25/us-investigating-southwest-airlinesdecember-flight-cancellations,200
https://documents.latimes.com/lawsuit-against-ex-lapd-cop-henry-solis-l-city/,200
https://www.latimes.com/lifestyle/image/story/2021-03-17/gossip-girl-jenny-humphrey-casting-sarah-ramos,200
https://documents.latimes.com/2140501-c05761179/,200
https://www.latimes.com/food/story/2022-12-01/essential-bar-cookie-equipment,200
https://documents.latimes.com/2138859-c05762708/,200
https://www.latimes.com/california/story/2023-02-16/are-californians-destroying-the-amazon-a-sebastiao-salgado-photo-exhibit-raises-question,200
https://documents.latimes.com/john-e-shrimplin/,200
https://www.latimes.com/business/technology/story/2023-02-22/tesla-to-open-engineering-headquarters-in-palo-alto-california,200
https://www.latimes.com/business/story/2023-02-27/tesla-pauses-rollout-of-driving-software-subject-to-u-s-recall,200
https://www.latimes.com/business/technology/story/2023-03-01/tiktok-sets-default-time-limit-minors,200
https://documents.latimes.com/kevin-keen-morrison/,200
https://www.latimes.com/lifestyle/story/2022-10-28/la-affairs-halloween-relationship-clare-caldera,200
https://www.latimes.com/lifestyle/story/2022-11-04/la-affairs-jackie-finch,200
http://spreadsheets.latimes.com/boyscouts-cases/,301
https://documents.latimes.com/sarah-palin-emails-aug-30-sep-4-2007/,200
https://www.latimes.com/lifestyle/image/story/2022-05-11/poet-christopher-soto-imagines-what-freedom-abolition-defunding-the-police-in-los-angeles-would-look-like,200
https://documents.latimes.com/calstrs-comprehensive-financial-report-2010/,200
https://www.latimes.com/archives/la-xpm-1994-11-19-mn-64521-story.html,200
https://www.latimes.com/people/darian-symone-harvin,200
"https://www.latimes.com/lat-about-our-ads,0,3875412.htmlstory",301
https://documents.latimes.com/how-mary-pickford-took-flight-aeroplane/,200
https://www.latimes.com/terms,301
https://documents.latimes.com/madge-kennedy-makes-first-appearance-motion-pictures/,200
https://documents.latimes.com/boy-scouts-paper-trail-of-abuse-documents/,200
https://www.latimes.com/about/sitemap/,200
https://www.latimes.com/california/story/2023-02-15/report-dangers-to-cyclists-los-angeles,200
https://documents.latimes.com/sarah-palin-emails/,200
https://documents.latimes.com/california-public-records/,200
https://documents.latimes.com/archives-la-times-past/,200
https://www.latimes.com/recipe/list/tahini-having-a-moment-recipes,200
https://www.latimes.com/recipe/list/recipes-eggplant-short-season-how-to-cook-roasted,200
https://documents.latimes.com/l-times-first-edition-front-page-december-4-1881/,200
https://www.latimes.com/recipe/parmesan-mac-n-cheese,200
https://documents.latimes.com/ls-fire-system-1881-story-first-edition-l-times/,200
https://www.latimes.com/recipe/keith-corbin-california-soul-vegan-gombo-gumbo,200
https://www.latimes.com/recipe/eggplant-bourguignon,200
https://www.latimes.com/recipe/thanksgiving-green-bean-gratin,200
https://www.latimes.com/lifestyle/image/story/2021-08-18/this-l-a-couple-can-heal-you-with-houseplants-how-extensive-plant-therapy,200
https://www.latimes.com/lifestyle/image/story/2021-08-13/how-sergio-mendes-reimagined-the-sound-of-brazil-in-los-angeles,200
https://www.latimes.com/entertainment-arts/movies/story/2021-02-01/judas-black-messiah-review-kaluuya-stanfield,200
https://www.latimes.com/lifestyle/image/story/2021-08-18/la-ig-evelynn-escobar-cuarentena,200
https://www.latimes.com/california/story/2023-02-03/citing-abuse-9th-circuit-upholds-body-camera-other-reform-mandates-in-california-prisons,200
https://www.latimes.com/california/story/2023-02-07/sleuths-help-lapd-cold-case-bill-newton,200
https://www.latimes.com/lifestyle/image/story/2022-04-21/mariam-rahmani-my-go-to-bling-is-an-iranian-turquoise-ring,200
https://www.latimes.com/lifestyle/image/story/2021-12-01/a-letter-to-the-la-of-my-dreams-julissa-james,200
https://www.latimes.com/lifestyle/image/story/2021-10-13/mens-skirts-gender-fluid-fashion-trend-worth-trying,200
https://www.latimes.com/lifestyle/image/story/2022-03-28/what-had-happened-at-the-oscars-was-simply-hair,200
https://www.latimes.com/people/times-photography-staff,200
https://www.latimes.com/business/story/2023-02-16/tesla-recall-cars-full-self-driving-beta-crash-risk,200
https://latimes.com/projects/reverence,301
https://www.latimes.com/business/story/2021-10-11/tesla-texas-elon-musk,200
https://www.latimes.com/world-nation/story/2023-02-24/tiktok-banned-eu-commission-phones-cybersecurity,200
https://www.latimes.com/lifestyle/story/2022-09-30/la-affairs-blind-husband-swim-marriage-brenda-arechiga,200
"https://www.latimes.com/news/politics/la-pn-palin-emails-20110609,0,6065014.story",301
https://www.latimes.com/lifestyle/story/2022-09-09/la-affairs-romance-he-made-me-feel-weird-about-sex-los-angeles-kirsten-wasson,200
https://www.latimes.com/lifestyle/story/2022-10-14/la-affairs-apartment-date-michelle-poveda,200
https://www.latimes.com/entertainment-arts/story/2023-01-04/how-tiktoks-anti-aesthetic-is-shaping-our-world,200
https://www.latimes.com/business/technology/story/2022-03-02/california-ag-investigates-tiktoks-impact-on-children,200
https://www.latimes.com/entertainment-arts/music/story/2022-09-08/rosalia-motomami-spanish-mexico-city,200
